re im logn
5.310000 -0.713393 0.00000
5.346000 -0.713393 0.00000
5.382000 -0.713393 0.00000
0.018000 -0.683036 0.00000
0.054000 -0.683036 0.00000
0.090000 -0.683036 0.00000
0.126000 -0.683036 0.00000
0.162000 -0.683036 0.00000
0.198000 -0.683036 0.00000
0.234000 -0.683036 0.00000
0.270000 -0.683036 0.00000
0.306000 -0.683036 0.00000
0.342000 -0.683036 0.00000
0.378000 -0.683036 0.00000
0.414000 -0.683036 0.00000
0.450000 -0.683036 0.00000
0.486000 -0.683036 0.00000
0.522000 -0.683036 0.00000
0.558000 -0.683036 0.00000
0.594000 -0.683036 0.00000
0.630000 -0.683036 0.00000
0.666000 -0.683036 0.00000
0.702000 -0.683036 0.00000
0.738000 -0.683036 0.00000
0.774000 -0.683036 0.00000
0.810000 -0.683036 0.30103
0.846000 -0.683036 0.30103
0.882000 -0.683036 0.00000
0.918000 -0.683036 0.47712
0.954000 -0.683036 0.47712
0.990000 -0.683036 0.30103
1.026000 -0.683036 0.69897
1.062000 -0.683036 0.30103
1.098000 -0.683036 0.60206
1.134000 -0.683036 0.47712
1.170000 -0.683036 0.30103
1.206000 -0.683036 0.00000
1.242000 -0.683036 0.00000
1.278000 -0.683036 0.00000
1.314000 -0.683036 0.00000
1.350000 -0.683036 0.00000
1.386000 -0.683036 0.00000
1.422000 -0.683036 0.00000
1.458000 -0.683036 0.00000
1.494000 -0.683036 0.00000
1.530000 -0.683036 0.00000
1.566000 -0.683036 0.00000
1.602000 -0.683036 0.00000
1.638000 -0.683036 0.00000
1.674000 -0.683036 0.00000
1.710000 -0.683036 0.00000
1.746000 -0.683036 0.00000
1.782000 -0.683036 0.00000
1.818000 -0.683036 0.00000
1.854000 -0.683036 0.00000
1.890000 -0.683036 0.00000
1.926000 -0.683036 0.00000
1.962000 -0.683036 0.00000
1.998000 -0.683036 0.00000
2.034000 -0.683036 0.00000
2.070000 -0.683036 0.00000
2.106000 -0.683036 0.00000
2.142000 -0.683036 0.00000
2.178000 -0.683036 0.00000
2.214000 -0.683036 0.00000
2.250000 -0.683036 0.00000
2.286000 -0.683036 0.00000
2.322000 -0.683036 0.00000
2.358000 -0.683036 0.00000
2.394000 -0.683036 0.00000
2.430000 -0.683036 0.00000
2.466000 -0.683036 0.00000
2.502000 -0.683036 0.00000
2.538000 -0.683036 0.00000
2.574000 -0.683036 0.00000
2.610000 -0.683036 0.00000
2.646000 -0.683036 0.00000
2.682000 -0.683036 0.00000
2.718000 -0.683036 0.00000
2.754000 -0.683036 0.00000
2.790000 -0.683036 0.00000
2.826000 -0.683036 0.00000
2.862000 -0.683036 0.00000
2.898000 -0.683036 0.00000
2.934000 -0.683036 0.00000
2.970000 -0.683036 0.00000
3.006000 -0.683036 0.00000
3.042000 -0.683036 0.00000
3.078000 -0.683036 0.00000
3.114000 -0.683036 0.00000
3.150000 -0.683036 0.00000
3.186000 -0.683036 0.00000
3.222000 -0.683036 0.00000
3.258000 -0.683036 0.00000
3.294000 -0.683036 0.00000
3.330000 -0.683036 0.00000
3.366000 -0.683036 0.00000
3.402000 -0.683036 0.00000
3.438000 -0.683036 0.00000
3.474000 -0.683036 0.00000
3.510000 -0.683036 0.00000
3.546000 -0.683036 0.00000
3.582000 -0.683036 0.00000
3.618000 -0.683036 0.00000
3.654000 -0.683036 0.00000
3.690000 -0.683036 0.00000
3.726000 -0.683036 0.00000
3.762000 -0.683036 0.00000
3.798000 -0.683036 0.00000
3.834000 -0.683036 0.00000
3.870000 -0.683036 0.00000
3.906000 -0.683036 0.00000
3.942000 -0.683036 0.00000
3.978000 -0.683036 0.00000
4.014000 -0.683036 0.00000
4.050000 -0.683036 0.00000
4.086000 -0.683036 0.00000
4.122000 -0.683036 0.00000
4.158000 -0.683036 0.00000
4.194000 -0.683036 0.00000
4.230000 -0.683036 0.00000
4.266000 -0.683036 0.00000
4.302000 -0.683036 0.00000
4.338000 -0.683036 0.00000
4.374000 -0.683036 0.00000
4.410000 -0.683036 0.00000
4.446000 -0.683036 0.00000
4.482000 -0.683036 0.00000
4.518000 -0.683036 0.00000
4.554000 -0.683036 0.00000
4.590000 -0.683036 0.00000
4.626000 -0.683036 0.00000
4.662000 -0.683036 0.00000
4.698000 -0.683036 0.00000
4.734000 -0.683036 0.00000
4.770000 -0.683036 0.00000
4.806000 -0.683036 0.00000
4.842000 -0.683036 0.00000
4.878000 -0.683036 0.00000
4.914000 -0.683036 0.00000
4.950000 -0.683036 0.00000
4.986000 -0.683036 0.00000
5.022000 -0.683036 0.00000
5.058000 -0.683036 0.00000
5.094000 -0.683036 0.00000
5.130000 -0.683036 0.00000
5.166000 -0.683036 0.00000
5.202000 -0.683036 0.00000
5.238000 -0.683036 0.00000
5.274000 -0.683036 0.00000
5.310000 -0.683036 0.00000
5.346000 -0.683036 0.00000
5.382000 -0.683036 0.00000
0.018000 -0.652679 0.00000
0.054000 -0.652679 0.00000
0.090000 -0.652679 0.00000
0.126000 -0.652679 0.00000
0.162000 -0.652679 0.00000
0.198000 -0.652679 0.00000
0.234000 -0.652679 0.00000
0.270000 -0.652679 0.00000
0.306000 -0.652679 0.00000
0.342000 -0.652679 0.00000
0.378000 -0.652679 0.00000
0.414000 -0.652679 0.00000
0.450000 -0.652679 0.00000
0.486000 -0.652679 0.00000
0.522000 -0.652679 0.00000
0.558000 -0.652679 0.00000
0.594000 -0.652679 0.00000
0.630000 -0.652679 0.00000
0.666000 -0.652679 0.00000
0.702000 -0.652679 0.00000
0.738000 -0.652679 0.00000
0.774000 -0.652679 0.00000
0.810000 -0.652679 0.00000
0.846000 -0.652679 0.00000
0.882000 -0.652679 0.00000
0.918000 -0.652679 0.00000
0.954000 -0.652679 0.00000
0.990000 -0.652679 0.00000
1.026000 -0.652679 0.00000
1.062000 -0.652679 0.47712
1.098000 -0.652679 0.30103
1.134000 -0.652679 0.00000
1.170000 -0.652679 0.00000
1.206000 -0.652679 0.60206
1.242000 -0.652679 0.30103
1.278000 -0.652679 0.00000
1.314000 -0.652679 0.00000
1.350000 -0.652679 0.00000
1.386000 -0.652679 0.00000
1.422000 -0.652679 0.00000
1.458000 -0.652679 0.00000
1.494000 -0.652679 0.00000
1.530000 -0.652679 0.00000
1.566000 -0.652679 0.00000
1.602000 -0.652679 0.00000
1.638000 -0.652679 0.00000
1.674000 -0.652679 0.00000
1.710000 -0.652679 0.00000
1.746000 -0.652679 0.00000
1.782000 -0.652679 0.00000
1.818000 -0.652679 0.00000
1.854000 -0.652679 0.00000
1.890000 -0.652679 0.00000
1.926000 -0.652679 0.00000
1.962000 -0.652679 0.00000
1.998000 -0.652679 0.00000
2.034000 -0.652679 0.00000
2.070000 -0.652679 0.00000
2.106000 -0.652679 0.00000
2.142000 -0.652679 0.00000
2.178000 -0.652679 0.00000
2.214000 -0.652679 0.00000
2.250000 -0.652679 0.00000
2.286000 -0.652679 0.00000
2.322000 -0.652679 0.00000
2.358000 -0.652679 0.00000
2.394000 -0.652679 0.00000
2.430000 -0.652679 0.00000
2.466000 -0.652679 0.00000
2.502000 -0.652679 0.00000
2.538000 -0.652679 0.00000
2.574000 -0.652679 0.00000
2.610000 -0.652679 0.00000
2.646000 -0.652679 0.00000
2.682000 -0.652679 0.00000
2.718000 -0.652679 0.00000
2.754000 -0.652679 0.00000
2.790000 -0.652679 0.00000
2.826000 -0.652679 0.00000
2.862000 -0.652679 0.00000
2.898000 -0.652679 0.00000
2.934000 -0.652679 0.00000
2.970000 -0.652679 0.00000
3.006000 -0.652679 0.00000
3.042000 -0.652679 0.00000
3.078000 -0.652679 0.00000
3.114000 -0.652679 0.00000
3.150000 -0.652679 0.00000
3.186000 -0.652679 0.00000
3.222000 -0.652679 0.00000
3.258000 -0.652679 0.00000
3.294000 -0.652679 0.00000
3.330000 -0.652679 0.00000
3.366000 -0.652679 0.00000
3.402000 -0.652679 0.00000
3.438000 -0.652679 0.00000
3.474000 -0.652679 0.00000
3.510000 -0.652679 0.00000
3.546000 -0.652679 0.00000
3.582000 -0.652679 0.00000
3.618000 -0.652679 0.00000
3.654000 -0.652679 0.00000
3.690000 -0.652679 0.00000
3.726000 -0.652679 0.00000
3.762000 -0.652679 0.00000
3.798000 -0.652679 0.00000
3.834000 -0.652679 0.00000
3.870000 -0.652679 0.00000
3.906000 -0.652679 0.00000
3.942000 -0.652679 0.00000
3.978000 -0.652679 0.00000
4.014000 -0.652679 0.00000
4.050000 -0.652679 0.00000
4.086000 -0.652679 0.00000
4.122000 -0.652679 0.00000
4.158000 -0.652679 0.00000
4.194000 -0.652679 0.00000
4.230000 -0.652679 0.00000
4.266000 -0.652679 0.00000
4.302000 -0.652679 0.00000
4.338000 -0.652679 0.00000
4.374000 -0.652679 0.00000
4.410000 -0.652679 0.00000
4.446000 -0.652679 0.00000
4.482000 -0.652679 0.00000
4.518000 -0.652679 0.00000
4.554000 -0.652679 0.00000
4.590000 -0.652679 0.00000
4.626000 -0.652679 0.00000
4.662000 -0.652679 0.00000
4.698000 -0.652679 0.00000
4.734000 -0.652679 0.00000
4.770000 -0.652679 0.00000
4.806000 -0.652679 0.00000
4.842000 -0.652679 0.00000
4.878000 -0.652679 0.00000
4.914000 -0.652679 0.00000
4.950000 -0.652679 0.00000
4.986000 -0.652679 0.00000
5.022000 -0.652679 0.00000
5.058000 -0.652679 0.00000
5.094000 -0.652679 0.00000
5.130000 -0.652679 0.00000
5.166000 -0.652679 0.00000
5.202000 -0.652679 0.00000
5.238000 -0.652679 0.00000
5.274000 -0.652679 0.00000
5.310000 -0.652679 0.00000
5.346000 -0.652679 0.00000
5.382000 -0.652679 0.00000
0.018000 -0.622321 0.00000
0.054000 -0.622321 0.00000
0.090000 -0.622321 0.00000
0.126000 -0.622321 0.00000
0.162000 -0.622321 0.00000
0.198000 -0.622321 0.00000
0.234000 -0.622321 0.00000
0.270000 -0.622321 0.00000
0.306000 -0.622321 0.00000
0.342000 -0.622321 0.00000
0.378000 -0.622321 0.00000
0.414000 -0.622321 0.00000
0.450000 -0.622321 0.00000
0.486000 -0.622321 0.00000
0.522000 -0.622321 0.00000
0.558000 -0.622321 0.00000
0.594000 -0.622321 0.00000
0.630000 -0.622321 0.00000
0.666000 -0.622321 0.00000
0.702000 -0.622321 0.00000
0.738000 -0.622321 0.00000
0.774000 -0.622321 0.00000
0.810000 -0.622321 0.00000
0.846000 -0.622321 0.00000
0.882000 -0.622321 0.00000
0.918000 -0.622321 0.00000
0.954000 -0.622321 0.00000
0.990000 -0.622321 0.00000
1.026000 -0.622321 0.00000
1.062000 -0.622321 0.00000
1.098000 -0.622321 0.00000
1.134000 -0.622321 0.00000
1.170000 -0.622321 0.77815
1.206000 -0.622321 0.00000
1.242000 -0.622321 0.00000
1.278000 -0.622321 0.00000
1.314000 -0.622321 0.00000
1.350000 -0.622321 0.00000
1.386000 -0.622321 0.00000
1.422000 -0.622321 0.00000
1.458000 -0.622321 0.00000
1.494000 -0.622321 0.00000
1.530000 -0.622321 0.00000
1.566000 -0.622321 0.00000
1.602000 -0.622321 0.00000
1.638000 -0.622321 0.00000
1.674000 -0.622321 0.00000
1.710000 -0.622321 0.00000
1.746000 -0.622321 0.00000
1.782000 -0.622321 0.00000
1.818000 -0.622321 0.00000
1.854000 -0.622321 0.00000
1.890000 -0.622321 0.00000
1.926000 -0.622321 0.00000
1.962000 -0.622321 0.00000
1.998000 -0.622321 0.00000
2.034000 -0.622321 0.00000
2.070000 -0.622321 0.00000
2.106000 -0.622321 0.00000
2.142000 -0.622321 0.00000
2.178000 -0.622321 0.00000
2.214000 -0.622321 0.00000
2.250000 -0.622321 0.00000
2.286000 -0.622321 0.00000
2.322000 -0.622321 0.00000
2.358000 -0.622321 0.00000
2.394000 -0.622321 0.00000
2.430000 -0.622321 0.00000
2.466000 -0.622321 0.00000
2.502000 -0.622321 0.00000
2.538000 -0.622321 0.00000
2.574000 -0.622321 0.00000
2.610000 -0.622321 0.00000
2.646000 -0.622321 0.00000
2.682000 -0.622321 0.00000
2.718000 -0.622321 0.00000
2.754000 -0.622321 0.00000
2.790000 -0.622321 0.00000
2.826000 -0.622321 0.00000
2.862000 -0.622321 0.00000
2.898000 -0.622321 0.00000
2.934000 -0.622321 0.00000
2.970000 -0.622321 0.00000
3.006000 -0.622321 0.00000
3.042000 -0.622321 0.00000
3.078000 -0.622321 0.00000
3.114000 -0.622321 0.00000
3.150000 -0.622321 0.00000
3.186000 -0.622321 0.00000
3.222000 -0.622321 0.00000
3.258000 -0.622321 0.00000
3.294000 -0.622321 0.00000
3.330000 -0.622321 0.00000
3.366000 -0.622321 0.00000
3.402000 -0.622321 0.00000
3.438000 -0.622321 0.00000
3.474000 -0.622321 0.00000
3.510000 -0.622321 0.00000
3.546000 -0.622321 0.00000
3.582000 -0.622321 0.00000
3.618000 -0.622321 0.00000
3.654000 -0.622321 0.00000
3.690000 -0.622321 0.00000
3.726000 -0.622321 0.00000
3.762000 -0.622321 0.00000
3.798000 -0.622321 0.00000
3.834000 -0.622321 0.00000
3.870000 -0.622321 0.00000
3.906000 -0.622321 0.00000
3.942000 -0.622321 0.00000
3.978000 -0.622321 0.00000
4.014000 -0.622321 0.00000
4.050000 -0.622321 0.00000
4.086000 -0.622321 0.00000
4.122000 -0.622321 0.00000
4.158000 -0.622321 0.00000
4.194000 -0.622321 0.00000
4.230000 -0.622321 0.00000
4.266000 -0.622321 0.00000
4.302000 -0.622321 0.00000
4.338000 -0.622321 0.00000
4.374000 -0.622321 0.00000
4.410000 -0.622321 0.00000
4.446000 -0.622321 0.00000
4.482000 -0.622321 0.00000
4.518000 -0.622321 0.00000
4.554000 -0.622321 0.00000
4.590000 -0.622321 0.00000
4.626000 -0.622321 0.00000
4.662000 -0.622321 0.00000
4.698000 -0.622321 0.00000
4.734000 -0.622321 0.00000
4.770000 -0.622321 0.00000
4.806000 -0.622321 0.00000
4.842000 -0.622321 0.00000
4.878000 -0.622321 0.00000
4.914000 -0.622321 0.00000
4.950000 -0.622321 0.00000
4.986000 -0.622321 0.00000
5.022000 -0.622321 0.00000
5.058000 -0.622321 0.00000
5.094000 -0.622321 0.00000
5.130000 -0.622321 0.00000
5.166000 -0.622321 0.00000
5.202000 -0.622321 0.00000
5.238000 -0.622321 0.00000
5.274000 -0.622321 0.00000
5.310000 -0.622321 0.00000
5.346000 -0.622321 0.00000
5.382000 -0.622321 0.00000
0.018000 -0.591964 0.00000
0.054000 -0.591964 0.00000
0.090000 -0.591964 0.00000
0.126000 -0.591964 0.00000
0.162000 -0.591964 0.00000
0.198000 -0.591964 0.00000
0.234000 -0.591964 0.00000
0.270000 -0.591964 0.00000
0.306000 -0.591964 0.00000
0.342000 -0.591964 0.00000
0.378000 -0.591964 0.00000
0.414000 -0.591964 0.00000
0.450000 -0.591964 0.00000
0.486000 -0.591964 0.00000
0.522000 -0.591964 0.00000
0.558000 -0.591964 0.00000
0.594000 -0.591964 0.00000
0.630000 -0.591964 0.00000
0.666000 -0.591964 0.00000
0.702000 -0.591964 0.00000
0.738000 -0.591964 0.00000
0.774000 -0.591964 0.00000
0.810000 -0.591964 0.00000
0.846000 -0.591964 0.00000
0.882000 -0.591964 0.00000
0.918000 -0.591964 0.00000
0.954000 -0.591964 0.00000
0.990000 -0.591964 0.00000
1.026000 -0.591964 0.00000
1.062000 -0.591964 0.00000
1.098000 -0.591964 0.00000
1.134000 -0.591964 0.00000
1.170000 -0.591964 0.00000
1.206000 -0.591964 0.00000
1.242000 -0.591964 0.00000
1.278000 -0.591964 0.00000
1.314000 -0.591964 0.00000
1.350000 -0.591964 0.00000
1.386000 -0.591964 0.00000
1.422000 -0.591964 0.00000
1.458000 -0.591964 0.00000
1.494000 -0.591964 0.00000
1.530000 -0.591964 0.00000
1.566000 -0.591964 0.00000
1.602000 -0.591964 0.00000
1.638000 -0.591964 0.00000
1.674000 -0.591964 0.00000
1.710000 -0.591964 0.00000
1.746000 -0.591964 0.00000
1.782000 -0.591964 0.00000
1.818000 -0.591964 0.00000
1.854000 -0.591964 0.00000
1.890000 -0.591964 0.00000
1.926000 -0.591964 0.00000
1.962000 -0.591964 0.00000
1.998000 -0.591964 0.00000
2.034000 -0.591964 0.00000
2.070000 -0.591964 0.00000
2.106000 -0.591964 0.00000
2.142000 -0.591964 0.00000
2.178000 -0.591964 0.00000
2.214000 -0.591964 0.00000
2.250000 -0.591964 0.00000
2.286000 -0.591964 0.00000
2.322000 -0.591964 0.00000
2.358000 -0.591964 0.00000
2.394000 -0.591964 0.00000
2.430000 -0.591964 0.00000
2.466000 -0.591964 0.00000
2.502000 -0.591964 0.00000
2.538000 -0.591964 0.00000
2.574000 -0.591964 0.00000
2.610000 -0.591964 0.00000
2.646000 -0.591964 0.00000
2.682000 -0.591964 0.00000
2.718000 -0.591964 0.00000
2.754000 -0.591964 0.00000
2.790000 -0.591964 0.00000
2.826000 -0.591964 0.00000
2.862000 -0.591964 0.00000
2.898000 -0.591964 0.00000
2.934000 -0.591964 0.00000
2.970000 -0.591964 0.00000
3.006000 -0.591964 0.00000
3.042000 -0.591964 0.00000
3.078000 -0.591964 0.00000
3.114000 -0.591964 0.00000
3.150000 -0.591964 0.00000
3.186000 -0.591964 0.00000
3.222000 -0.591964 0.00000
3.258000 -0.591964 0.00000
3.294000 -0.591964 0.00000
3.330000 -0.591964 0.00000
3.366000 -0.591964 0.00000
3.402000 -0.591964 0.00000
3.438000 -0.591964 0.00000
3.474000 -0.591964 0.00000
3.510000 -0.591964 0.00000
3.546000 -0.591964 0.00000
3.582000 -0.591964 0.00000
3.618000 -0.591964 0.00000
3.654000 -0.591964 0.00000
3.690000 -0.591964 0.00000
3.726000 -0.591964 0.00000
3.762000 -0.591964 0.00000
3.798000 -0.591964 0.00000
3.834000 -0.591964 0.00000
3.870000 -0.591964 0.00000
3.906000 -0.591964 0.00000
3.942000 -0.591964 0.00000
3.978000 -0.591964 0.00000
4.014000 -0.591964 0.00000
4.050000 -0.591964 0.00000
4.086000 -0.591964 0.00000
4.122000 -0.591964 0.00000
4.158000 -0.591964 0.00000
4.194000 -0.591964 0.00000
4.230000 -0.591964 0.00000
4.266000 -0.591964 0.00000
4.302000 -0.591964 0.00000
4.338000 -0.591964 0.00000
4.374000 -0.591964 0.00000
4.410000 -0.591964 0.00000
4.446000 -0.591964 0.00000
4.482000 -0.591964 0.00000
4.518000 -0.591964 0.00000
4.554000 -0.591964 0.00000
4.590000 -0.591964 0.00000
4.626000 -0.591964 0.00000
4.662000 -0.591964 0.00000
4.698000 -0.591964 0.00000
4.734000 -0.591964 0.00000
4.770000 -0.591964 0.00000
4.806000 -0.591964 0.00000
4.842000 -0.591964 0.00000
4.878000 -0.591964 0.00000
4.914000 -0.591964 0.00000
4.950000 -0.591964 0.00000
4.986000 -0.591964 0.00000
5.022000 -0.591964 0.00000
5.058000 -0.591964 0.00000
5.094000 -0.591964 0.00000
5.130000 -0.591964 0.00000
5.166000 -0.591964 0.00000
5.202000 -0.591964 0.00000
5.238000 -0.591964 0.00000
5.274000 -0.591964 0.00000
5.310000 -0.591964 0.00000
5.346000 -0.591964 0.00000
5.382000 -0.591964 0.00000
0.018000 -0.561607 0.00000
0.054000 -0.561607 0.00000
0.090000 -0.561607 0.00000
0.126000 -0.561607 0.00000
0.162000 -0.561607 0.00000
0.198000 -0.561607 0.00000
0.234000 -0.561607 0.00000
0.270000 -0.561607 0.00000
0.306000 -0.561607 0.00000
0.342000 -0.561607 0.00000
0.378000 -0.561607 0.00000
0.414000 -0.561607 0.00000
0.450000 -0.561607 0.00000
0.486000 -0.561607 0.00000
0.522000 -0.561607 0.00000
0.558000 -0.561607 0.00000
0.594000 -0.561607 0.00000
0.630000 -0.561607 0.00000
0.666000 -0.561607 0.00000
0.702000 -0.561607 0.00000
0.738000 -0.561607 0.00000
0.774000 -0.561607 0.00000
0.810000 -0.561607 0.00000
0.846000 -0.561607 0.00000
0.882000 -0.561607 0.00000
0.918000 -0.561607 0.00000
0.954000 -0.561607 0.00000
0.990000 -0.561607 0.00000
1.026000 -0.561607 0.00000
1.062000 -0.561607 0.00000
1.098000 -0.561607 0.00000
1.134000 -0.561607 0.00000
1.170000 -0.561607 0.00000
1.206000 -0.561607 0.00000
1.242000 -0.561607 0.00000
1.278000 -0.561607 0.00000
1.314000 -0.561607 0.00000
1.350000 -0.561607 0.00000
1.386000 -0.561607 0.00000
1.422000 -0.561607 0.00000
1.458000 -0.561607 0.00000
1.494000 -0.561607 0.00000
1.530000 -0.561607 0.00000
1.566000 -0.561607 0.00000
1.602000 -0.561607 0.00000
1.638000 -0.561607 0.00000
1.674000 -0.561607 0.00000
1.710000 -0.561607 0.00000
1.746000 -0.561607 0.00000
1.782000 -0.561607 0.00000
1.818000 -0.561607 0.00000
1.854000 -0.561607 0.00000
1.890000 -0.561607 0.00000
1.926000 -0.561607 0.00000
1.962000 -0.561607 0.00000
1.998000 -0.561607 0.00000
2.034000 -0.561607 0.00000
2.070000 -0.561607 0.00000
2.106000 -0.561607 0.00000
2.142000 -0.561607 0.00000
2.178000 -0.561607 0.00000
2.214000 -0.561607 0.00000
2.250000 -0.561607 0.00000
2.286000 -0.561607 0.00000
2.322000 -0.561607 0.00000
2.358000 -0.561607 0.00000
2.394000 -0.561607 0.00000
2.430000 -0.561607 0.00000
2.466000 -0.561607 0.00000
2.502000 -0.561607 0.00000
2.538000 -0.561607 0.00000
2.574000 -0.561607 0.00000
2.610000 -0.561607 0.00000
2.646000 -0.561607 0.00000
2.682000 -0.561607 0.00000
2.718000 -0.561607 0.00000
2.754000 -0.561607 0.00000
2.790000 -0.561607 0.00000
2.826000 -0.561607 0.00000
2.862000 -0.561607 0.00000
2.898000 -0.561607 0.00000
2.934000 -0.561607 0.00000
2.970000 -0.561607 0.00000
3.006000 -0.561607 0.00000
3.042000 -0.561607 0.00000
3.078000 -0.561607 0.00000
3.114000 -0.561607 0.00000
3.150000 -0.561607 0.00000
3.186000 -0.561607 0.00000
3.222000 -0.561607 0.00000
3.258000 -0.561607 0.00000
3.294000 -0.561607 0.00000
3.330000 -0.561607 0.00000
3.366000 -0.561607 0.00000
3.402000 -0.561607 0.00000
3.438000 -0.561607 0.00000
3.474000 -0.561607 0.00000
3.510000 -0.561607 0.00000
3.546000 -0.561607 0.00000
3.582000 -0.561607 0.00000
3.618000 -0.561607 0.00000
3.654000 -0.561607 0.00000
3.690000 -0.561607 0.00000
3.726000 -0.561607 0.00000
3.762000 -0.561607 0.00000
3.798000 -0.561607 0.00000
3.834000 -0.561607 0.00000
3.870000 -0.561607 0.00000
3.906000 -0.561607 0.00000
3.942000 -0.561607 0.00000
3.978000 -0.561607 0.00000
4.014000 -0.561607 0.00000
4.050000 -0.561607 0.00000
4.086000 -0.561607 0.00000
4.122000 -0.561607 0.00000
4.158000 -0.561607 0.00000
4.194000 -0.561607 0.00000
4.230000 -0.561607 0.00000
4.266000 -0.561607 0.00000
4.302000 -0.561607 0.00000
4.338000 -0.561607 0.00000
4.374000 -0.561607 0.00000
4.410000 -0.561607 0.00000
4.446000 -0.561607 0.00000
4.482000 -0.561607 0.00000
4.518000 -0.561607 0.00000
4.554000 -0.561607 0.00000
4.590000 -0.561607 0.00000
4.626000 -0.561607 0.00000
4.662000 -0.561607 0.00000
4.698000 -0.561607 0.00000
4.734000 -0.561607 0.00000
4.770000 -0.561607 0.00000
4.806000 -0.561607 0.00000
4.842000 -0.561607 0.00000
4.878000 -0.561607 0.00000
4.914000 -0.561607 0.00000
4.950000 -0.561607 0.00000
4.986000 -0.561607 0.00000
5.022000 -0.561607 0.00000
5.058000 -0.561607 0.00000
5.094000 -0.561607 0.00000
5.130000 -0.561607 0.00000
5.166000 -0.561607 0.00000
5.202000 -0.561607 0.00000
5.238000 -0.561607 0.00000
5.274000 -0.561607 0.00000
5.310000 -0.561607 0.00000
5.346000 -0.561607 0.00000
5.382000 -0.561607 0.00000
0.018000 -0.531250 0.00000
0.054000 -0.531250 0.00000
0.090000 -0.531250 0.00000
0.126000 -0.531250 0.00000
0.162000 -0.531250 0.00000
0.198000 -0.531250 0.00000
0.234000 -0.531250 0.00000
0.270000 -0.531250 0.00000
0.306000 -0.531250 0.00000
0.342000 -0.531250 0.00000
0.378000 -0.531250 0.00000
0.414000 -0.531250 0.00000
0.450000 -0.531250 0.00000
0.486000 -0.531250 0.00000
0.522000 -0.531250 0.00000
0.558000 -0.531250 0.00000
0.594000 -0.531250 0.00000
0.630000 -0.531250 0.00000
0.666000 -0.531250 0.00000
0.702000 -0.531250 0.00000
0.738000 -0.531250 0.00000
0.774000 -0.531250 0.00000
0.810000 -0.531250 0.00000
0.846000 -0.531250 0.00000
0.882000 -0.531250 0.00000
0.918000 -0.531250 0.00000
0.954000 -0.531250 0.00000
0.990000 -0.531250 0.00000
1.026000 -0.531250 0.00000
1.062000 -0.531250 0.00000
1.098000 -0.531250 0.00000
1.134000 -0.531250 0.00000
1.170000 -0.531250 0.00000
1.206000 -0.531250 0.00000
1.242000 -0.531250 0.00000
1.278000 -0.531250 0.00000
1.314000 -0.531250 0.00000
1.350000 -0.531250 0.00000
1.386000 -0.531250 0.00000
1.422000 -0.531250 0.00000
